Entity,Code,Year,Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh
Finland,FIN,2012,11.101263046264648,0.00570000009611249,0.4943000078201294,16.83525276184082
Finland,FIN,2013,11.942631721496582,0.006500000134110451,0.7736999988555908,12.800403594970703
Finland,FIN,2014,11.707262992858887,0.00800000037997961,1.107200026512146,13.373939514160156
Finland,FIN,2015,11.31789493560791,0.011111111380159855,2.3505051136016846,16.751514434814453
Finland,FIN,2016,11.422104835510254,0.02222222276031971,3.098989963531494,15.791918754577637
Finland,FIN,2017,11.833683967590332,0.049494948238134384,4.8434343338012695,14.757575988769531
Finland,FIN,2018,12.825263023376465,0.09090909361839294,5.897979736328125,13.269697189331055
Finland,FIN,2019,13.202105522155762,0.14848484098911285,6.0858588218688965,12.370707511901855
Finland,FIN,2020,11.497894287109375,0.22121211886405945,8.018181800842285,15.827272415161133
Finland,FIN,2021,13.605262756347656,0.3080808222293854,8.2151517868042,15.707070350646973
France,FRA,1965,0,0,0,46.8810920715332
France,FRA,1966,0.38999998569488525,0,0,52.20846939086914
France,FRA,1967,0.6050000190734863,0,0,45.37765884399414
France,FRA,1968,0.9259999990463257,0,0,50.422611236572266
France,FRA,1969,1.0670000314712524,0,0,52.94208908081055
France,FRA,1970,1.3702458143234253,0,0,56.68148422241211
France,FRA,1971,1.3918224573135376,0,0,48.85672378540039
France,FRA,1972,1.5151952505111694,0,0,48.83146667480469
France,FRA,1973,1.5500863790512085,0,0,47.69626235961914
France,FRA,1974,1.5770591497421265,0,0,56.23028564453125
France,FRA,1975,1.4158848524093628,0,0,60.10793685913086
France,FRA,1976,1.332900047302246,0,0,48.56462860107422
France,FRA,1977,1.3745814561843872,0,0,76.3229751586914
France,FRA,1978,1.4183881282806396,0,0,68.35983276367188
France,FRA,1979,1.4840102195739746,0,0,66.41913604736328
France,FRA,1980,1.4710235595703125,0,0,69.52674865722656
France,FRA,1981,1.492152452468872,0,0,72.1951675415039
France,FRA,1982,1.527340054512024,0,0,70.57485961914062
France,FRA,1983,1.5586999654769897,0,0,69.4430160522461
France,FRA,1984,1.6223000288009644,0,0,65.69010925292969
France,FRA,1985,1.65215003490448,0,0,62.45333480834961
France,FRA,1986,1.6627999544143677,0,0,63.01084518432617
France,FRA,1987,1.750599980354309,0,0,71.08755493164062
France,FRA,1988,1.7732499837875366,0,0,77.1172866821289
France,FRA,1989,1.8414499759674072,0,0,46.84229278564453
France,FRA,1990,1.9129999876022339,0,0.0002715259906835854,53.86600112915039
France,FRA,1991,2.1019999980926514,0,0.0004896040190942585,57.60200119018555
France,FRA,1992,2.134000062942505,0.0014880000380799174,0.0004896040190942585,68.95600128173828
France,FRA,1993,1.9739999771118164,0.0016830000095069408,0.0024021801073104143,64.8949966430664
France,FRA,1994,2.1570000648498535,0.001878499984741211,0.00470399996265769,78.79399871826172
France,FRA,1995,2.3289999961853027,0.00203999993391335,0.004714199807494879,73.11900329589844
France,FRA,1996,2.4230000972747803,0.0026503000408411026,0.00743019999936223,66.04399871826172
France,FRA,1997,2.674999952316284,0.0034068000968545675,0.011128400452435017,63.763999938964844
France,FRA,1998,2.6530001163482666,0.004088500048965216,0.019497200846672058,62.09299850463867
France,FRA,1999,2.8529999256134033,0.004547500051558018,0.036944430321455,72.51399993896484
France,FRA,2000,2.9860000610351562,0.005223250016570091,0.04800000041723251,66.36299896240234
France,FRA,2001,3.3340001106262207,0.00616049999371171,0.13099999725818634,74.26799774169922
France,FRA,2002,3.5369999408721924,0.007103450130671263,0.26499998569488525,60.39699935913086
France,FRA,2003,3.7170000076293945,0.007767300121486187,0.3880000114440918,58.94300079345703
France,FRA,2004,3.7820000648498535,0.008447984233498573,0.5950000286102295,59.55500030517578
France,FRA,2005,3.871999979019165,0.010500759817659855,0.9620000123977661,51.47999954223633
France,FRA,2006,3.8410000801086426,0.011906050145626068,2.181999921798706,56.303001403808594
France,FRA,2007,4.216000080108643,0.017999999225139618,4.070000171661377,57.604000091552734
France,FRA,2008,4.435999870300293,0.041999999433755875,5.693999767303467,63.65399932861328
France,FRA,2009,4.578000068664551,0.17399999499320984,7.9120001792907715,56.99399948120117
France,FRA,2010,4.916999816894531,0.6200000047683716,9.944999694824219,62.7140007019043
France,FRA,2011,5.480000019073486,2.078000068664551,12.052000045776367,44.79100036621094
France,FRA,2012,6.347100257873535,4.015999794006348,15.10798454284668,58.78245162963867
France,FRA,2013,7.809869766235352,4.735000133514404,16.054344177246094,70.84404754638672
France,FRA,2014,8.32037353515625,5.913000106811523,17.25018882751465,62.82951736450195
France,FRA,2015,8.844253540039062,7.263162612915039,21.350168228149414,54.55695724487305
France,FRA,2016,9.63590145111084,8.164942741394043,21.307964324951172,59.92342758178711
France,FRA,2017,10.333821296691895,9.102624893188477,24.543689727783203,48.964454650878906
France,FRA,2018,10.550078392028809,10.411551475524902,28.53087043762207,63.915767669677734
France,FRA,2019,10.743961334228516,11.747336387634277,34.615360260009766,56.027713775634766
France,FRA,2020,10.668055534362793,12.925406455993652,39.74982833862305,61.171791076660156
France,FRA,2021,11.192471504211426,14.605709075927734,36.96733856201172,57.96653747558594
Germany,DEU,1965,0,0,0,16.212209701538086
Germany,DEU,1966,0,0,0,17.533998489379883
Germany,DEU,1967,0,0,0,16.652311325073242
Germany,DEU,1968,0,0,0,16.898990631103516
Germany,DEU,1969,0,0,0,13.713478088378906
Germany,DEU,1970,0.9200201630592346,0,0,17.53367805480957
Germany,DEU,1971,1.0010281801223755,0,0,13.455187797546387
Germany,DEU,1972,1.0187487602233887,0,0,13.205894470214844
Germany,DEU,1973,1.0531048774719238,0,0,15.229461669921875
Germany,DEU,1974,1.0762499570846558,0,0,17.638132095336914
Germany,DEU,1975,1.124710202217102,0,0,17.059123992919922
Germany,DEU,1976,1.277685284614563,0,0,13.846833229064941
Germany,DEU,1977,1.2465839385986328,0,0,17.58216094970703
Germany,DEU,1978,1.3174660205841064,0,0,18.362234115600586
Germany,DEU,1979,1.4433177709579468,0,0,18.383686065673828
Germany,DEU,1980,1.9662537574768066,0,0,19.069143295288086
Germany,DEU,1981,1.8042376041412354,0,0,19.9146728515625
Germany,DEU,1982,1.798812985420227,0,0,19.737993240356445
Germany,DEU,1983,1.5402381420135498,0,0,18.712017059326172
Germany,DEU,1984,1.6429448127746582,0,0,18.47917366027832
Germany,DEU,1985,1.6440297365188599,0,0,17.400650024414062
Germany,DEU,1986,1.5955696105957031,0,0.0010000000474974513,18.57198143005371
Germany,DEU,1987,1.4458492994308472,0,0.0020000000949949026,20.34296989440918
Germany,DEU,1988,1.6378817558288574,0,0.00800000037997961,20.079391479492188
Germany,DEU,1989,1.7492679357528687,0,0.026000000536441803,18.243728637695312
Germany,DEU,1990,1.434999942779541,0.0010000000474974513,0.07100000232458115,17.334999084472656
Germany,DEU,1991,1.5110000371932983,0.0010000000474974513,0.10000000149011612,15.850000381469727
Germany,DEU,1992,1.562000036239624,0.0020000000949949026,0.2750000059604645,18.635000228881836
Germany,DEU,1993,1.6629999876022339,0.003000000026077032,0.6000000238418579,18.959999084472656
Germany,DEU,1994,1.906000018119812,0.004000000189989805,0.9089999794960022,20.19499969482422
Germany,DEU,1995,2.0490000247955322,0.004999999888241291,1.5,21.555999755859375
Germany,DEU,1996,2.1429998874664307,0.006000000052154064,2.0320000648498535,18.81800079345703
Germany,DEU,1997,2.296999931335449,0.010999999940395355,2.9660000801086426,18.95199966430664
Germany,DEU,1998,2.7179999351501465,0.014999999664723873,4.488999843597412,19.00200080871582
Germany,DEU,1999,2.940000057220459,0.01899999938905239,5.5279998779296875,20.68600082397461
Germany,DEU,2000,3.4000000953674316,0,9.5,24.899999618530273
Germany,DEU,2001,5.199999809265137,0.10000000149011612,10.5,23.200000762939453
Germany,DEU,2002,6.400000095367432,0.20000000298023224,15.800000190734863,23.700000762939453
Germany,DEU,2003,8.948651313781738,0.31299999356269836,19.086999893188477,18.321197509765625
Germany,DEU,2004,10.635514259338379,0.5569999814033508,26.018999099731445,20.7457218170166
Germany,DEU,2005,14.706199645996094,1.3079999685287476,27.77400016784668,19.63800048828125
Germany,DEU,2006,18.93440055847168,2.265000104904175,31.323999404907227,20.0310001373291
Germany,DEU,2007,24.61639976501465,3.13700008392334,40.50699996948242,21.170000076293945
Germany,DEU,2008,28.031600952148438,4.507999897003174,41.3849983215332,20.44300079345703
Germany,DEU,2009,30.904800415039062,6.715000152587891,39.41999816894531,19.0310001373291
Germany,DEU,2010,33.951698303222656,11.963000297546387,38.547000885009766,20.952999114990234
Germany,DEU,2011,36.9098014831543,19.990999221801758,49.856998443603516,17.67099952697754
Germany,DEU,2012,43.22840118408203,26.743999481201172,51.68000030517578,21.7549991607666
Germany,DEU,2013,45.59299850463867,30.621000289916992,52.73699951171875,22.99799919128418
Germany,DEU,2014,48.3849983215332,34.55799865722656,58.49700164794922,19.586999893188477
Germany,DEU,2015,50.45899963378906,37.17100143432617,80.6240005493164,18.976999282836914
Germany,DEU,2016,51.10300064086914,36.66999816894531,79.92400360107422,20.54599952697754
Germany,DEU,2017,51.08000183105469,37.893001556396484,105.69300079345703,20.149999618530273
Germany,DEU,2018,50.97200012207031,43.45899963378906,109.95099639892578,17.69300079345703
Germany,DEU,2019,50.323001861572266,44.382999420166016,125.89399719238281,19.731000900268555
Germany,DEU,2020,51.09199905395508,48.64099884033203,132.1020050048828,18.32200050354004
Germany,DEU,2021,50.900001525878906,49,117.69999694824219,19.100000381469727
Greece,GRC,1965,0,0,0,0.8009999990463257
Greece,GRC,1966,0,0,0,1.7300000190734863
Greece,GRC,1967,0,0,0,1.659999966621399
Greece,GRC,1968,0,0,0,1.3680000305175781
Greece,GRC,1969,0,0,0,2.055000066757202
Greece,GRC,1970,0,0,0,2.635999917984009
Greece,GRC,1971,0,0,0,2.6519999504089355
Greece,GRC,1972,0,0,0,2.677000045776367
Greece,GRC,1973,0,0,0,2.2230000495910645
Greece,GRC,1974,0,0,0,2.3469998836517334
Greece,GRC,1975,0,0,0,2.015000104904175
Greece,GRC,1976,0,0,0,1.878999948501587
Greece,GRC,1977,0,0,0,1.9220000505447388
Greece,GRC,1978,0,0,0,2.98799991607666
Greece,GRC,1979,0,0,0,3.565999984741211
Greece,GRC,1980,0,0,0,3.4049999713897705
Greece,GRC,1981,0,0,0,3.4070000648498535
Greece,GRC,1982,0,0,0,3.561000108718872
Greece,GRC,1983,0,0,0,2.3399999141693115
Greece,GRC,1984,0,0,0,2.861999988555908
Greece,GRC,1985,0,0,0,2.805000066757202
Greece,GRC,1986,0,0,0,3.234999895095825
Greece,GRC,1987,0,0,0.0010000000474974513,2.7799999713897705
Greece,GRC,1988,0,0,0.0010000000474974513,2.365999937057495
Greece,GRC,1989,0,0,0.0010000000474974513,1.899999976158142
Greece,GRC,1990,0,0,0.0020000000949949026,1.7690000534057617
Greece,GRC,1991,0,0,0.0020000000949949026,3.0989999771118164
Greece,GRC,1992,0.0010000000474974513,0,0.00800000037997961,2.203000068664551
Greece,GRC,1993,0.0010000000474974513,0,0.04699999839067459,2.2820000648498535
Greece,GRC,1994,0.0010000000474974513,0,0.03700000047683716,2.5989999771118164
Greece,GRC,1995,0.0010000000474974513,0,0.03400000184774399,3.5290000438690186
Greece,GRC,1996,0,0,0.035999998450279236,4.3480000495910645
Greece,GRC,1997,0,0,0.03700000047683716,3.881999969482422
Greece,GRC,1998,0,0,0.0729999989271164,3.7170000076293945
Greece,GRC,1999,0.0010000000474974513,0,0.16200000047683716,4.5920000076293945
Greece,GRC,2000,0,0,0.45100000500679016,3.693000078201294
Greece,GRC,2001,0.07900000363588333,0,0.7559999823570251,2.0969998836517334
Greece,GRC,2002,0.12600000202655792,0,0.6510000228881836,2.799999952316284
Greece,GRC,2003,0.10499999672174454,0,1.0210000276565552,4.765999794006348
Greece,GRC,2004,0.12300000339746475,0.0010000000474974513,1.121000051498413,4.671999931335449
Greece,GRC,2005,0.12200000137090683,0.0010000000474974513,1.2660000324249268,5.017000198364258
Greece,GRC,2006,0.11400000005960464,0.0010000000474974513,1.6990000009536743,5.864999771118164
Greece,GRC,2007,0.18400000035762787,0.0010000000474974513,1.8179999589920044,2.5910000801086426
Greece,GRC,2008,0.19099999964237213,0.004999999888241291,2.242000102996826,3.312000036239624
Greece,GRC,2009,0.21799999475479126,0.05000000074505806,2.5429999828338623,5.374000072479248
Greece,GRC,2010,0.1899999976158142,0.15800000727176666,2.7139999866485596,7.460000038146973
Greece,GRC,2011,0.2070000022649765,0.6100000143051147,3.315000057220459,4.011000156402588
Greece,GRC,2012,0.20399999618530273,1.694000005722046,3.8499999046325684,4.4029998779296875
Greece,GRC,2013,0.2160000056028366,3.6480000019073486,4.138999938964844,6.3460001945495605
Greece,GRC,2014,0.2199999988079071,3.7920000553131104,3.688999891281128,4.47599983215332
Greece,GRC,2015,0.23100000619888306,3.9000000953674316,4.620999813079834,6.0980000495910645
Greece,GRC,2016,0.27399998903274536,3.930000066757202,5.145999908447266,5.543000221252441
Greece,GRC,2017,0.31002798676490784,3.9914770126342773,5.536986827850342,3.9625470638275146
Greece,GRC,2018,0.3140699863433838,3.79065203666687,6.300259113311768,5.743447780609131
Greece,GRC,2019,0.4020270109176636,4.4285101890563965,7.2663469314575195,3.9776151180267334
Greece,GRC,2020,0.4535540044307709,4.446854114532471,9.310104370117188,3.3022799491882324
Greece,GRC,2021,0.17746587097644806,5.167975425720215,10.470926284790039,5.823792457580566
High-income countries,,1965,17.88523292541504,0,0,705.694091796875
High-income countries,,1966,19.68400764465332,0,0,745.0830078125
High-income countries,,1967,19.81357192993164,0,0,763.7589721679688
High-income countries,,1968,21.9410457611084,0,0,783.7301025390625
High-income countries,,1969,23.07996368408203,0,0,818.9755859375
High-income countries,,1970,24.964963912963867,0,0,840.9904174804688
High-income countries,,1971,25.50990867614746,0,0,877.8004760742188
High-income countries,,1972,27.498178482055664,0,0,915.1320190429688
High-income countries,,1973,29.371082305908203,0,0,916.1934204101562
High-income countries,,1974,31.12592887878418,0,0,1005.9073486328125
High-income countries,,1975,31.10291290283203,0,0,1005.6749267578125
High-income countries,,1976,34.59475326538086,0,0,963.1936645507812
High-income countries,,1977,36.31119155883789,0,0,967.7184448242188
High-income countries,,1978,38.39973449707031,0,0.003000000026077032,1040.887939453125
High-income countries,,1979,40.23731231689453,0,0.006000000052154064,1082.578125
High-income countries,,1980,42.139984130859375,0,0.010499999858438969,1072.41650390625
High-income countries,,1981,43.52723693847656,0,0.010499999858438969,1082.13623046875
High-income countries,,1982,50.89854049682617,0,0.01850000023841858,1111.814453125
High-income countries,,1983,55.702415466308594,0.003000000026077032,0.03279494866728783,1167.839111328125
High-income countries,,1984,63.33676528930664,0.006311111152172089,0.04475555568933487,1163.540771484375
High-income countries,,1985,65.34928131103516,0.01174747571349144,0.06422019749879837,1159.8822021484375
High-income countries,,1986,70.28380584716797,0.015183838084340096,0.13883130252361298,1158.509033203125
High-income countries,,1987,75.52503204345703,0.01060303021222353,0.19537676870822906,1153.1248779296875
High-income countries,,1988,77.73570251464844,0.01019596029073,0.3315798044204712,1153.1641845703125
High-income countries,,1989,86.86849975585938,0.2622232139110565,2.6497769355773926,1125.8265380859375
High-income countries,,1990,96.62821197509766,0.38529494404792786,3.597137212753296,1164.5439453125
High-income countries,,1991,101.04390716552734,0.5012028813362122,3.9627058506011963,1180.3626708984375
High-income countries,,1992,107.74437713623047,0.4605851173400879,4.5114288330078125,1165.9959716796875
High-income countries,,1993,112.21698760986328,0.5486975312232971,5.384532928466797,1227.135498046875
High-income countries,,1994,115.57039642333984,0.5870139002799988,6.528022766113281,1191.8570556640625
High-income countries,,1995,117.56831359863281,0.6258037090301514,7.126638412475586,1267.2628173828125
High-income countries,,1996,120.8248062133789,0.6781473755836487,8.173980712890625,1293.0584716796875
High-income countries,,1997,128.36581420898438,0.7265221476554871,10.701238632202148,1325.218505859375
High-income countries,,1998,132.4808807373047,0.7846993207931519,14.334826469421387,1293.2545166015625
High-income countries,,1999,136.38516235351562,0.8750002980232239,19.03978157043457,1302.7513427734375
High-income countries,,2000,139.75514221191406,1.0057497024536133,28.696821212768555,1311.4407958984375
High-income countries,,2001,145.10780334472656,1.348968744277954,34.70056915283203,1221.66357421875
High-income countries,,2002,158.22720336914062,1.70009446144104,48.38405227661133,1232.7166748046875
High-income countries,,2003,165.66397094726562,2.1286354064941406,58.5504150390625,1209.859375
High-income countries,,2004,179.4540557861328,2.8202247619628906,77.62433624267578,1224.541015625
High-income countries,,2005,194.3845672607422,4.009548187255859,95.14883422851562,1239.819580078125
High-income countries,,2006,204.92030334472656,5.542243003845215,118.3582763671875,1252.17822265625
High-income countries,,2007,218.19537353515625,7.5041069984436035,151.2085723876953,1224.843994140625
High-income countries,,2008,227.5172119140625,12.285412788391113,189.37725830078125,1269.39404296875
High-income countries,,2009,236.94407653808594,20.45340919494629,226.53140258789062,1268.960693359375
High-income countries,,2010,260.61328125,32.59922790527344,266.53240966796875,1282.23095703125
High-income countries,,2011,274.14984130859375,60.96809005737305,326.70867919921875,1308.4969482421875
High-income countries,,2012,296.6976013183594,92.46782684326172,375.8394470214844,1314.52490234375
High-income countries,,2013,314.3445739746094,121.06986236572266,434.4375,1341.4576416015625
High-income countries,,2014,330.0161437988281,159.0026397705078,466.4109191894531,1326.91796875
High-income countries,,2015,348.3847351074219,195.21176147460938,541.5226440429688,1290.396484375
High-income countries,,2016,347.7522277832031,229.05551147460938,584.69482421875,1318.000732421875
High-income countries,,2017,359.15130615234375,276.4635009765625,673.0690307617188,1308.9022216796875
High-income countries,,2018,367.2090759277344,318.0341796875,714.9800415039062,1343.8660888671875
High-income countries,,2019,369.53741455078125,364.8162841796875,795.4271850585938,1291.6600341796875
High-income countries,,2020,366.5997009277344,433.697265625,895.2072143554688,1337.114501953125
High-income countries,,2021,385.7990417480469,513.4033813476562,929.2725830078125,1300.623046875
Hong Kong,HKG,1965,0,0,0,0
Hong Kong,HKG,1966,0,0,0,0
Hong Kong,HKG,1967,0,0,0,0
Hong Kong,HKG,1968,0,0,0,0
Hong Kong,HKG,1969,0,0,0,0
Hong Kong,HKG,1970,0,0,0,0
Hong Kong,HKG,1971,0,0,0,0
Hong Kong,HKG,1972,0,0,0,0
Hong Kong,HKG,1973,0,0,0,0
Hong Kong,HKG,1974,0,0,0,0
Hong Kong,HKG,1975,0,0,0,0
Hong Kong,HKG,1976,0,0,0,0
Hong Kong,HKG,1977,0,0,0,0
Hong Kong,HKG,1978,0,0,0,0
Hong Kong,HKG,1979,0,0,0,0
Hong Kong,HKG,1980,0,0,0,0
Hong Kong,HKG,1981,0,0,0,0
Hong Kong,HKG,1982,0,0,0,0
Hong Kong,HKG,1983,0,0,0,0
Hong Kong,HKG,1984,0,0,0,0
Hong Kong,HKG,1985,0,0,0,0
Hong Kong,HKG,1986,0,0,0,0
Hong Kong,HKG,1987,0,0,0,0
Hong Kong,HKG,1988,0,0,0,0
Hong Kong,HKG,1989,0,0,0,0
Hong Kong,HKG,1990,0,0,0,0
Hong Kong,HKG,1991,0,0,0,0
Hong Kong,HKG,1992,0,0,0,0
Hong Kong,HKG,1993,0,0,0,0
Hong Kong,HKG,1994,0,0,0,0
Hong Kong,HKG,1995,0,0,0,0
Hong Kong,HKG,1996,0,0,0,0
Hong Kong,HKG,1997,0,0,0,0
Hong Kong,HKG,1998,0,0,0,0
Hong Kong,HKG,1999,0,0,0,0
Hong Kong,HKG,2000,0,0,0,0
Hong Kong,HKG,2001,0,0,0,0
Hong Kong,HKG,2002,0,0,0,0
Hong Kong,HKG,2003,0,0,0,0
Hong Kong,HKG,2004,0,0,0,0
Hong Kong,HKG,2005,0,0,0,0
Hong Kong,HKG,2006,0,0,0.0006939999875612557,0
Hong Kong,HKG,2007,0,0,0.0008650000090710819,0
Hong Kong,HKG,2008,0,0,0.0008069999748840928,0
Hong Kong,HKG,2009,0,0,0.0010989999864250422,0
Hong Kong,HKG,2010,0.039000000804662704,0.0010000000474974513,0.001041000010445714,0
Hong Kong,HKG,2011,0.0430000014603138,0.003000000026077032,0.0008679999737069011,0
Hong Kong,HKG,2012,0.04100000113248825,0.003000000026077032,0.0010529999854043126,0
Hong Kong,HKG,2013,0.035999998450279236,0.003000000026077032,0.0008360000210814178,0
Hong Kong,HKG,2014,0.0430000014603138,0.003000000026077032,0.0008999999845400453,0
Hong Kong,HKG,2015,0.05700000002980232,0.004000000189989805,0.0008110000053420663,0
Hong Kong,HKG,2016,0.06499999761581421,0.004000000189989805,0.0004920000210404396,0
Hong Kong,HKG,2017,0.06504400074481964,0.0056050000712275505,0.0010450000409036875,0
Hong Kong,HKG,2018,0.06718499958515167,0.006382999941706657,0.000699999975040555,0
Hong Kong,HKG,2019,0.07430499792098999,0.006883000023663044,0.000699999975040555,0
Hong Kong,HKG,2020,0.07430499792098999,0.007883000187575817,0.0007999999797903001,0
Hong Kong,HKG,2021,0.07552526891231537,0.008085127919912338,0.0008205129997804761,0
Hungary,HUN,1965,0,0,0,0.07500000298023224
Hungary,HUN,1966,0,0,0,0.10000000149011612
Hungary,HUN,1967,0,0,0,0.0820000022649765
Hungary,HUN,1968,0,0,0,0.08900000154972076
Hungary,HUN,1969,0,0,0,0.0949999988079071
Hungary,HUN,1970,0,0,0,0.08799999952316284
Hungary,HUN,1971,0,0,0,0.09600000083446503
Hungary,HUN,1972,0,0,0,0.10999999940395355
Hungary,HUN,1973,0,0,0,0.10100000351667404
Hungary,HUN,1974,0,0,0,0.08100000023841858
Hungary,HUN,1975,0,0,0,0.16300000250339508
Hungary,HUN,1976,0,0,0,0.16500000655651093
Hungary,HUN,1977,0,0,0,0.14900000393390656
Hungary,HUN,1978,0,0,0,0.1379999965429306
Hungary,HUN,1979,0,0,0,0.1459999978542328
Hungary,HUN,1980,0,0,0,0.1120000034570694
Hungary,HUN,1981,0,0,0,0.1679999977350235
Hungary,HUN,1982,0,0,0,0.1589999943971634
Hungary,HUN,1983,0,0,0,0.1550000011920929
Hungary,HUN,1984,0,0,0,0.1809999942779541
Hungary,HUN,1985,0,0,0,0.1550000011920929
Hungary,HUN,1986,0,0,0,0.15399999916553497
Hungary,HUN,1987,0,0,0,0.16899999976158142
Hungary,HUN,1988,0,0,0,0.16899999976158142
Hungary,HUN,1989,0,0,0,0.15800000727176666
Hungary,HUN,1990,0.017000000923871994,0,0,0.17800000309944153
Hungary,HUN,1991,0.024000000208616257,0,0,0.1940000057220459
Hungary,HUN,1992,0.04600000008940697,0,0,0.15800000727176666
Hungary,HUN,1993,0.039000000804662704,0,0,0.16599999368190765
Hungary,HUN,1994,0.04500000178813934,0,0,0.16099999845027924
Hungary,HUN,1995,0.0560000017285347,0,0,0.16300000250339508
Hungary,HUN,1996,0.05000000074505806,0,0,0.2070000022649765
Hungary,HUN,1997,0.05299999937415123,0,0,0.2160000056028366
Hungary,HUN,1998,0.05999999865889549,0,0,0.1550000011920929
Hungary,HUN,1999,0.06499999761581421,0,0,0.1809999942779541
Hungary,HUN,2000,0.06499999761581421,0,0,0.17800000309944153
Hungary,HUN,2001,0.07000000029802322,0,0.0010000000474974513,0.1860000044107437
Hungary,HUN,2002,0.041999999433755875,0,0.0010000000474974513,0.1940000057220459
Hungary,HUN,2003,0.16099999845027924,0,0.004000000189989805,0.17100000381469727
Hungary,HUN,2004,0.7250000238418579,0,0.006000000052154064,0.20499999821186066
Hungary,HUN,2005,1.6579999923706055,0,0.009999999776482582,0.20200000703334808
Hungary,HUN,2006,1.2640000581741333,0,0.0430000014603138,0.1860000044107437
Hungary,HUN,2007,1.562999963760376,0,0.10999999940395355,0.20999999344348907
Hungary,HUN,2008,1.937999963760376,0.0010000000474974513,0.20499999821186066,0.21299999952316284
Hungary,HUN,2009,2.3350000381469727,0.0010000000474974513,0.3310000002384186,0.2280000001192093
Hungary,HUN,2010,2.296999931335449,0.0010000000474974513,0.5270000100135803,0.18799999356269836
Hungary,HUN,2011,1.8589999675750732,0.0010000000474974513,0.6259999871253967,0.22200000286102295
Hungary,HUN,2012,1.6549999713897705,0.00800000037997961,0.7711809873580933,0.21299999952316284
Hungary,HUN,2013,1.8320000171661377,0.02500000037252903,0.7179049849510193,0.21299999952316284
Hungary,HUN,2014,2.125999927520752,0.06700000166893005,0.6565399765968323,0.3009999990463257
Hungary,HUN,2015,2.1610000133514404,0.14100000262260437,0.6930000185966492,0.23399999737739563
Hungary,HUN,2016,2.071000099182129,0.24400000274181366,0.6840000152587891,0.2590000033378601
Hungary,HUN,2017,2.1549999713897705,0.3490000069141388,0.7580000162124634,0.2199999988079071
Hungary,HUN,2018,2.309000015258789,0.6290000081062317,0.6069999933242798,0.22200000286102295
Hungary,HUN,2019,2.244999885559082,1.496999979019165,0.7289999723434448,0.21899999678134918
Hungary,HUN,2020,2.1710000038146973,2.4590001106262207,0.6549999713897705,0.24400000274181366
Hungary,HUN,2021,2.2171249389648438,3.7932889461517334,0.6512309908866882,0.2080480009317398
Iceland,ISL,1965,0,0,0,0.6406999826431274
Iceland,ISL,1966,0,0,0,0.6238999962806702
Iceland,ISL,1967,0,0,0,0.6644999980926514
Iceland,ISL,1968,0,0,0,0.6869000196456909
Iceland,ISL,1969,0.0019039999460801482,0,0,0.8600999712944031
Iceland,ISL,1970,0.012090999633073807,0,0,1.4128999710083008
Iceland,ISL,1971,0.012032999657094479,0,0,1.5396000146865845
Iceland,ISL,1972,0.021663999184966087,0,0,1.7026000022888184
Iceland,ISL,1973,0.02419999986886978,0,0,2.180999994277954
Iceland,ISL,1974,0.005750999785959721,0,0,2.25819993019104
Iceland,ISL,1975,0.0183470007032156,0,0,2.2056000232696533
Iceland,ISL,1976,0.019012000411748886,0,0,2.3494999408721924
Iceland,ISL,1977,0.01612599939107895,0,0,2.519700050354004
Iceland,ISL,1978,0.018285000696778297,0,0,2.6050000190734863
Iceland,ISL,1979,0.04563000053167343,0,0,2.8190999031066895
Iceland,ISL,1980,0.04467200115323067,0,0,3.0532000064849854
Iceland,ISL,1981,0.12313300371170044,0,0,3.0845000743865967
Iceland,ISL,1982,0.1589680016040802,0,0,3.407099962234497
Iceland,ISL,1983,0.17171399295330048,0,0,3.587899923324585
Iceland,ISL,1984,0.1732330024242401,0,0,3.7379000186920166
Iceland,ISL,1985,0.17123299837112427,0,0,3.662899971008301
Iceland,ISL,1986,0.21233899891376495,0,0,3.8417999744415283
Iceland,ISL,1987,0.23413600027561188,0,0,3.9140000343322754
Iceland,ISL,1988,0.24560800194740295,0,0,4.164000034332275
Iceland,ISL,1989,0.2575080096721649,0,0,4.213200092315674
Iceland,ISL,1990,0.28290998935699463,0,0,4.15369987487793
Iceland,ISL,1991,0.2670249938964844,0,0,4.15369987487793
Iceland,ISL,1992,0.2297690063714981,0,0,4.304297924041748
Iceland,ISL,1993,0.2542720139026642,0,0,4.460998058319092
Iceland,ISL,1994,0.2583650052547455,0,0,4.5092949867248535
Iceland,ISL,1995,0.2881770133972168,0,0,4.677186965942383
Iceland,ISL,1996,0.3431342840194702,0,0,4.7623138427734375
Iceland,ISL,1997,0.37307241559028625,0,0,5.201304912567139
Iceland,ISL,1998,0.6526580452919006,0,0,5.615575790405273
Iceland,ISL,1999,1.1356730461120605,0,0,6.04184103012085
Iceland,ISL,2000,1.3226629495620728,0,0,6.350488185882568
Iceland,ISL,2001,1.450863003730774,0,0,6.572595119476318
Iceland,ISL,2002,1.4304200410842896,0,0,6.970682144165039
Iceland,ISL,2003,1.404678225517273,0,0,7.082327365875244
Iceland,ISL,2004,1.4823827743530273,0,0,7.131893157958984
Iceland,ISL,2005,1.6590298414230347,0,0,7.015285968780518
Iceland,ISL,2006,2.6325979232788086,0,0,7.288997173309326
Iceland,ISL,2007,3.5806527137756348,0,0,8.3937349319458
